scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Union Rose,Viola,page35,35,bar34,34,16,4,100,4,544,339350,600,339950,1089,2,1091,30,69,100,100,1,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1089
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,545,339950,600,340550,1091,2,1093,69,109,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1091
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,546,340550,600,341150,1093,2,1095,109,149,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1093
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,547,341150,600,341750,1095,2,1097,149,189,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1095
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,548,341750,600,342350,1097,2,1099,189,229,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1097
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,549,342350,600,342950,1099,2,1101,229,269,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1099
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,550,342950,600,343550,1101,2,1103,269,309,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1101
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,551,343550,600,344150,1103,2,1105,309,349,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1103
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,552,344150,600,344750,1105,2,1107,349,389,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1105
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,553,344750,600,345350,1107,2,1109,389,429,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1107
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,554,345350,600,345950,1109,2,1111,429,469,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1109
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,555,345950,600,346550,1111,2,1113,469,509,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1111
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,556,346550,600,347150,1113,2,1115,509,549,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1113
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,557,347150,600,347750,1115,2,1117,549,589,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1115
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,558,347750,600,348350,1117,2,1119,589,629,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1117
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,559,348350,600,348950,1119,2,1121,629,669,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1119
Union Rose,Viola,page35,35,bar35,35,16,4,100,4,560,348950,600,349550,1121,2,1123,669,709,100,100,0,/Users/slavko/MyHome/Music/scoreExport/UnionRose/rsrc/Union_Rose_Viola_page35,1121
